DateTime_UTC,WaterPres_kPa,AirPres_kPa,WaterTemp_C,water_density_kgm3,stage_m,NHC_discharge_m3s
2023-05-31T00:15:00Z,111.98,100.431,19.187,998.3978448523209,1.3876746280000005,5.014217668610167
2023-05-31T00:30:00Z,111.98,100.434,19.187,998.3978448523209,1.3873687120000004,5.008592857615615
2023-05-31T00:45:00Z,111.99,100.44,19.187,998.3978448523209,1.3877765999999996,5.016093733190724
2023-05-31T01:00:00Z,112.012,100.452,19.187,998.3978448523209,1.3887963200000002,5.034885420394938
2023-05-31T01:15:00Z,112.02,100.468,19.092,998.4165733420555,1.387980543999999,5.019847554493897
2023-05-31T01:30:00Z,112.03,100.481,19.092,998.4165733420555,1.3876746280000005,5.014217668610167
2023-05-31T01:45:00Z,112.052,100.506,19.092,998.4165733420555,1.3873687120000004,5.008592857615615
2023-05-31T02:00:00Z,112.063,100.503,19.092,998.4165733420555,1.3887963200000002,5.034885420394938
2023-05-31T02:15:00Z,112.095,100.548,19.092,998.4165733420555,1.3874706839999995,5.010467230950637
2023-05-31T02:30:00Z,112.106,100.544,19.092,998.4165733420555,1.3890002639999997,5.038650537170573
2023-05-31T02:45:00Z,112.117,100.56,19.092,998.4165733420555,1.3884904040000001,5.029241984559792
2023-05-31T03:00:00Z,112.117,100.547,19.092,998.4165733420555,1.3898160400000006,5.053733636268295
2023-05-31T03:15:00Z,112.117,100.557,19.092,998.4165733420555,1.3887963200000002,5.034885420394938
2023-05-31T03:30:00Z,112.127,100.544,19.092,998.4165733420555,1.3911416759999997,5.078321038417935
2023-05-31T03:45:00Z,112.117,100.534,19.092,998.4165733420555,1.3911416759999997,5.078321038417935
2023-05-31T04:00:00Z,112.127,100.54,19.092,998.4165733420555,1.3915495639999989,5.085905700040856
2023-05-31T04:15:00Z,112.146,100.559,18.996,998.4354005911352,1.3915495640000002,5.085905700040882
2023-05-31T04:30:00Z,112.135,100.54,18.996,998.4354005911352,1.3923653399999998,5.101102331892762
2023-05-31T04:45:00Z,112.146,100.546,18.996,998.4354005911352,1.3928751999999993,5.11061874074181
2023-05-31T05:00:00Z,112.156,100.536,18.996,998.4354005911352,1.3949146400000003,5.148827146059348
2023-05-31T05:15:00Z,112.135,100.517,18.996,998.4354005911352,1.3947106960000009,5.144996008258308
2023-05-31T05:30:00Z,112.135,100.533,18.996,998.4354005911352,1.3930791440000003,5.114429296414536
2023-05-31T05:45:00Z,112.146,100.513,18.996,998.4354005911352,1.3962402759999994,5.173785457451744
2023-05-31T06:00:00Z,112.153,100.504,18.901,998.4539341624309,1.397871828,5.204636740682912
2023-05-31T06:15:00Z,112.142,100.49,18.901,998.4539341624309,1.398177744,5.21043777853202
2023-05-31T06:30:00Z,112.142,100.49,18.901,998.4539341624309,1.398177744,5.21043777853202
2023-05-31T06:45:00Z,112.164,100.497,18.901,998.4539341624309,1.399707324,5.239520956358954
2023-05-31T07:00:00Z,112.161,100.506,18.806,998.472370481313,1.39848366,5.216244010933412
2023-05-31T07:15:00Z,112.182,100.503,18.806,998.472370481313,1.400930988,5.262881296002338
2023-05-31T07:30:00Z,112.193,100.493,18.806,998.472370481313,1.4030724,5.303963236337203
2023-05-31T07:45:00Z,112.182,100.499,18.806,998.472370481313,1.4013388760000005,5.270686646902678
